meshblock_id,census_year_id,not_further_defined,other_types,separate_houses,total,two_or_more_flats
2267400,2,3,0,36,42,3
2267500,2,3,0,111,117,3
2267600,2,0,0,0,6,0
2267700,2,3,0,51,54,0
2267800,2,3,0,51,57,6
2267900,2,0,0,36,39,0
2268000,2,3,0,21,27,0
2268100,2,6,0,39,45,3
2268200,2,0,3,9,15,3
2268300,2,3,0,18,33,12
2268400,2,0,0,0,0,0
2268500,2,0,3,30,33,0
2268601,2,3,0,24,30,3
2268602,2,0,0,9,9,0
2268700,2,3,0,9,15,0
2268800,2,3,0,42,45,0
2268900,2,3,0,27,27,0
2269000,2,3,0,9,12,3
2269100,2,3,0,57,63,3
2269200,2,6,0,90,99,6
2269300,2,0,0,0,3,0
2269400,2,3,0,45,48,3
2269500,2,3,0,27,30,3
2269600,2,6,0,81,87,0
2269700,2,6,0,12,21,3
2269800,2,0,0,48,54,0
2269900,2,0,0,18,18,3
2270000,2,3,0,33,33,0
2270100,2,0,0,24,27,3
2270200,2,0,0,18,21,0
2270300,2,0,0,21,21,0
2270400,2,0,0,30,30,0
2270500,2,0,0,9,12,0
2270600,2,3,0,30,33,0
2270700,2,0,0,18,18,3
2270800,2,3,0,24,36,6
2270900,2,0,0,21,21,0
2271000,2,3,0,27,33,6
2271100,2,0,0,27,27,0
2271200,2,3,0,27,30,0
2271300,2,0,0,30,30,0
2271400,2,0,3,18,18,0
2271500,2,0,0,15,15,0
2271600,2,0,0,36,36,0
2271700,2,0,0,21,21,0
2271800,2,3,0,39,39,0
2271901,2,3,0,18,18,0
2271902,2,0,0,9,9,0
2271903,2,0,0,6,6,0
2272000,2,0,0,21,21,0
2272100,2,0,0,9,12,0
2272200,2,0,0,21,21,0
2272300,2,0,0,30,30,0
2272400,2,0,0,12,12,0
2272501,2,3,0,12,12,0
2272502,2,0,0,0,3,0
2272601,2,0,0,21,24,3
2272602,2,0,0,0,0,0
2272701,2,0,0,15,18,0
2272702,2,0,0,0,0,0
2272800,2,9,0,24,33,0
2272901,2,3,0,18,21,0
2272902,2,0,0,0,0,0
2273000,2,0,0,0,3,0
2273101,2,6,0,48,54,0
2273102,2,0,0,0,0,0
2273201,2,3,0,15,15,0
2273202,2,0,0,0,0,0
2273300,2,0,0,24,27,3
2273400,2,0,0,0,3,0
2273500,2,0,0,9,12,0
2273600,2,3,0,33,33,0
2273700,2,3,0,39,39,0
2273800,2,3,0,33,36,0
2273900,2,3,0,6,9,0
2274000,2,0,0,9,6,0
2274100,2,3,0,24,33,3
2274200,2,0,0,0,0,0
2274300,2,0,0,0,3,0
2274400,2,0,0,15,15,0
2274500,2,6,0,45,54,0
2274600,2,0,0,0,0,0
2274700,2,0,0,0,0,0
2274800,2,0,0,0,6,0
2274900,2,3,0,48,51,0
2275000,2,3,0,30,30,0
2275101,2,0,0,21,27,0
2275102,2,3,0,33,33,0
2275103,2,3,0,24,24,0
2275200,2,3,0,15,15,0
2275300,2,6,0,69,87,12
2275400,2,3,0,57,60,0
2275500,2,0,0,24,24,0
2275600,2,0,0,9,9,0
2275700,2,0,0,6,9,0
2275800,2,3,0,12,15,0
2275900,2,0,0,36,36,0
2276001,2,0,0,0,3,0
2276002,2,3,0,21,21,0
2276101,2,0,0,0,3,0
2276102,2,0,0,0,3,0
2276103,2,0,0,39,39,0
2276104,2,0,0,6,6,0
2276200,2,0,0,0,6,0
2276300,2,0,0,9,9,0
2276400,2,3,0,33,36,0
2276500,2,3,0,18,24,0
2276600,2,0,0,15,15,0
2276701,2,3,0,18,24,3
2276702,2,0,0,0,0,0
2276800,2,0,0,33,33,0
2276901,2,0,0,18,18,0
2276902,2,0,0,0,3,0
2277000,2,0,0,15,18,0
2277100,2,3,0,24,27,0
2277200,2,0,3,18,18,0
2277300,2,0,0,0,6,0
2277400,2,3,0,42,45,0
2277500,2,3,0,24,24,0
2277600,2,6,0,42,45,0
2277701,2,3,0,30,33,0
2277702,2,3,0,12,15,0
2277801,2,3,0,30,33,3
2277802,2,3,9,12,21,3
2277900,2,3,0,36,42,3
2278000,2,6,0,51,57,0
2278100,2,3,0,33,36,0
2278200,2,0,3,24,27,0
2278300,2,3,0,69,72,3
2278400,2,6,0,36,45,3
2278501,2,0,0,0,3,0
2278503,2,0,3,24,33,3
2278504,2,3,0,42,45,0
2278505,2,3,0,33,39,3
2278600,2,0,0,39,45,3
2278700,2,3,3,45,51,0
2278800,2,0,0,12,15,0
2278901,2,0,6,6,12,0
2278902,2,0,0,0,3,0
2278903,2,3,0,24,27,0
2278904,2,0,0,27,27,0
2278905,2,0,3,36,39,0
2278906,2,0,0,18,21,0
2278907,2,0,0,12,15,0
2279000,2,0,0,12,12,0
2279101,2,3,0,33,36,0
2279102,2,0,3,15,18,0
2279103,2,0,0,24,27,3
2279104,2,0,3,24,27,0
2279200,2,6,6,15,30,0
2279300,2,3,3,39,45,3
2279400,2,3,0,18,21,0
2279500,2,0,3,42,48,3
2279601,2,0,0,0,9,0
2279602,2,0,0,0,9,0
2279603,2,0,0,21,24,6
2279604,2,0,3,6,9,0
2279702,2,0,0,0,0,0
2279703,2,0,0,0,0,0
2279704,2,0,0,0,3,0
2279705,2,0,0,0,3,0
2279801,2,0,0,0,3,0
2279803,2,3,0,33,39,3
2279804,2,0,0,54,60,6
2279805,2,3,0,18,24,0
2279806,2,3,0,24,33,3
2279807,2,0,0,9,12,0
2279808,2,6,0,45,57,9
2279809,2,0,0,0,9,0
2279903,2,3,9,0,15,0
2279904,2,3,0,36,42,0
2279905,2,3,6,12,24,3
2279906,2,0,0,24,30,3
2279907,2,0,0,24,27,3
2280001,2,0,0,0,0,0
2280003,2,0,0,0,0,0
2280004,2,0,0,0,0,0
2280006,2,6,0,57,63,3
2280007,2,0,0,24,21,0
2280008,2,3,0,45,51,0
2280009,2,3,0,18,21,0
2280010,2,3,0,9,15,0
2280101,2,3,3,15,18,0
2280102,2,0,0,15,18,0
2280103,2,3,0,6,12,0
2280104,2,0,0,0,3,0
2280105,2,3,0,6,12,0
2280200,2,3,0,9,12,0
2280300,2,6,0,6,12,0
2280401,2,6,0,18,24,0
2280402,2,0,0,0,3,0
2280500,2,3,0,48,57,6
2280601,2,0,0,24,27,0
2280602,2,0,0,15,18,3
2280603,2,3,3,18,27,0
2280701,2,0,0,36,36,0
2280702,2,0,0,12,12,0
2280703,2,6,0,27,36,3
2280704,2,3,0,15,21,3
2280800,2,3,0,60,69,9
2280901,2,3,0,36,42,6
2280902,2,0,0,30,45,18
2280903,2,3,12,18,39,6
2281000,2,6,0,54,66,6
2281100,2,9,6,27,45,3
2281200,2,0,0,6,12,6
2281300,2,3,0,0,12,9
2281400,2,3,0,0,12,3
2281500,2,3,0,18,30,12
2281600,2,0,0,0,3,0
2281700,2,0,0,0,0,0
2281801,2,3,3,9,15,6
2281802,2,3,0,9,24,12
2281901,2,0,0,15,18,3
2281902,2,0,0,15,15,3
2281903,2,0,0,21,21,0
2281904,2,0,3,9,9,0
2282001,2,3,0,24,39,15
2282002,2,3,0,6,15,6
2282003,2,3,0,18,24,3
2282101,2,0,0,15,21,6
2282102,2,3,0,15,21,3
2282103,2,3,0,21,30,6
2282201,2,3,0,33,39,3
2282202,2,0,0,21,27,6
2282203,2,3,0,18,24,3
2282300,2,0,0,30,36,3
2282400,2,3,0,51,66,9
2282501,2,3,0,9,39,30
2282502,2,0,0,0,3,0
2282601,2,3,0,21,30,6
2282602,2,0,0,33,33,0
2282603,2,0,0,33,39,6
2282700,2,6,0,30,42,3
2282800,2,6,0,30,36,3
2282901,2,3,0,0,12,9
2282902,2,3,0,24,30,3
2283000,2,0,0,0,0,0
2283101,2,6,0,21,30,3
2283102,2,3,12,39,57,3
2283200,2,0,3,63,75,9
2283300,2,3,3,45,54,6
2283400,2,0,0,15,15,0
2283500,2,0,3,30,39,3
2283600,2,3,0,21,27,0
2283700,2,0,0,24,27,0
2283800,2,3,0,9,12,3
2283900,2,0,0,21,24,0
2284001,2,3,0,30,33,0
2284002,2,0,0,27,27,0
2284100,2,3,0,45,48,0
2284200,2,3,6,15,24,0
2284300,2,0,0,15,15,0
2284400,2,0,0,30,30,0
2284501,2,0,0,0,0,0
2284503,2,0,0,6,9,0
2284504,2,6,0,12,18,0
2284505,2,3,0,6,9,0
2284506,2,0,3,15,18,0
2284507,2,0,0,9,12,0
2284601,2,3,6,15,24,3
2284602,2,0,0,0,0,0
2284700,2,0,0,0,0,0
2284801,2,6,0,9,15,0
2284802,2,0,0,0,0,0
2284900,2,0,0,0,3,0
2285001,2,3,0,15,21,0
2285002,2,0,0,12,12,0
2285003,2,3,9,21,39,0
2285004,2,0,3,6,9,0
2285101,2,0,0,42,42,0
2285102,2,0,0,0,0,0
2285200,2,3,0,15,18,0
2285301,2,3,0,18,21,0
2285302,2,0,0,0,0,0
2285400,2,3,0,6,12,0
2285500,2,3,0,27,33,3
2285601,2,0,0,0,3,0
2285602,2,0,0,0,0,0
2285603,2,0,0,0,0,0
2285604,2,0,0,0,0,0
2285701,2,3,0,12,15,0
2285702,2,3,0,15,15,0
2285703,2,6,3,9,15,0
2285800,2,3,0,9,12,0
2285900,2,0,0,0,0,0
2286002,2,0,0,0,6,0
2286003,2,0,0,6,9,0
2286004,2,3,0,9,9,0
2286005,2,3,0,6,9,0
2286006,2,0,0,0,3,0
2286007,2,0,0,0,3,0
2286008,2,0,0,0,6,0
2286009,2,3,0,6,9,0
2286010,2,0,0,0,0,0
2286100,2,3,3,15,21,3
2286200,2,3,0,39,45,0
2286301,2,0,0,12,12,0
2286302,2,3,0,21,24,0
2286303,2,0,0,15,15,0
2286402,2,0,0,0,0,0
2286403,2,0,0,0,0,0
2286404,2,3,0,24,24,0
2286405,2,0,0,24,27,0
2286406,2,3,0,15,21,0
2286407,2,0,3,21,27,6
2286501,2,3,0,21,24,0
2286502,2,3,0,18,24,0
2286503,2,6,3,30,36,0
2286504,2,0,0,24,27,0
2286601,2,3,0,66,75,6
2286602,2,0,0,6,9,0
2286700,2,3,3,48,60,0
2286800,2,0,0,0,6,0
2286900,2,0,6,54,63,0
2287001,2,0,0,39,39,0
2287002,2,3,3,33,36,0
2287100,2,0,0,6,6,0
2287200,2,0,3,45,51,0
2287300,2,3,3,90,96,0
2287400,2,3,0,27,30,0
2287501,2,0,0,0,0,0
2287502,2,0,0,0,6,0
2287600,2,3,0,12,15,0
2287700,2,0,0,6,6,0
2287800,2,0,0,0,3,0
2287900,2,0,0,30,30,0
2288000,2,0,0,33,36,0
2288100,2,3,0,36,48,6
2288200,2,3,0,36,42,3
2288301,2,0,0,9,9,0
2288302,2,0,0,9,9,0
2288303,2,0,0,21,24,0
2288304,2,0,0,12,9,0
2288305,2,0,0,30,33,0
2288306,2,0,0,0,3,0
2288307,2,0,0,6,6,0
2288308,2,0,0,9,12,0
2288309,2,0,0,0,3,0
2288310,2,0,0,6,9,0
2288401,2,0,0,72,75,3
2288403,2,0,0,9,9,0
2288404,2,0,3,9,15,0
2288501,2,0,3,21,27,0
2288502,2,0,0,15,12,0
2288601,2,0,3,66,72,3
2288602,2,0,0,15,15,0
2288700,2,0,0,21,24,0
2288800,2,3,0,24,27,3
2288900,2,0,0,12,15,0
2289000,2,0,0,0,0,0
2289100,2,3,0,39,42,0
2289200,2,0,0,39,42,3
2289302,2,12,0,60,81,12
2289303,2,3,0,54,57,0
2289304,2,0,0,39,45,3
2289305,2,0,0,42,45,3
2289400,2,6,0,78,102,12
2289500,2,3,0,42,51,6
2289601,2,6,0,66,72,0
2289603,2,3,3,36,42,0
2289604,2,0,0,51,54,6
2289605,2,3,0,39,39,3
2289700,2,0,0,27,30,0
2289800,2,3,0,39,42,3
2289900,2,0,0,36,36,0
2290000,2,0,0,18,15,0
2290100,2,0,0,0,3,0
2290200,2,0,0,0,3,0
2290300,2,0,0,0,0,0
2290401,2,0,0,0,0,0
2290402,2,3,0,21,24,0
2290501,2,0,0,6,6,0
2290502,2,0,3,9,12,0
2290503,2,0,0,21,21,0
2290601,2,3,3,21,24,3
2290602,2,3,0,24,30,0
2290702,2,3,0,9,12,0
2290703,2,0,0,0,0,0
2290704,2,0,0,12,15,3
2290705,2,0,0,0,0,0
2290706,2,0,0,30,30,0
2290707,2,0,0,6,6,0
2290800,2,0,0,18,18,3
2290902,2,0,0,6,9,0
2290903,2,3,0,6,9,0
2290904,2,0,0,0,3,0
2291000,2,0,0,24,24,0
2291101,2,3,0,81,84,3
2291102,2,0,0,27,30,3
2291200,2,6,3,63,69,0
2291301,2,6,0,21,27,0
2291302,2,0,0,0,0,0
2291303,2,0,0,0,0,0
2291304,2,0,0,0,0,0
2291305,2,0,0,9,12,3
2291401,2,0,0,30,33,0
2291402,2,0,0,0,3,0
2291403,2,0,0,0,3,0
2291404,2,0,0,21,21,0
2291500,2,0,0,21,21,0
2291600,2,0,0,57,57,3
2291700,2,9,15,33,69,12
2291801,2,3,0,12,15,0
2291802,2,0,0,0,3,0
2291901,2,3,0,30,33,3
2291902,2,3,0,30,33,0
2292000,2,3,0,24,24,0
2292101,2,3,3,18,24,0
2292102,2,0,0,0,6,0
2292203,2,0,0,0,3,0
2292204,2,3,0,33,39,3
2292207,2,0,0,9,9,0
2292208,2,0,0,9,12,0
2292210,2,0,0,0,0,0
2292213,2,0,0,6,9,0
2292214,2,0,0,0,3,0
2292215,2,0,0,9,12,0
2292216,2,0,0,0,0,0
2292217,2,0,0,18,18,3
2292218,2,0,0,15,18,0
2292219,2,0,0,0,3,0
2292220,2,0,0,27,27,0
2292221,2,0,0,18,21,0
2292222,2,0,0,0,0,0
2292223,2,0,0,0,3,0
2292224,2,0,0,6,6,0
2292302,2,9,3,36,48,0
2292303,2,0,0,0,0,0
2292304,2,0,0,0,0,0
2292400,2,0,0,42,42,0
2292500,2,0,0,69,69,0
2292600,2,0,0,30,36,3
2292700,2,3,0,30,42,9
2292800,2,0,0,36,42,3
2292901,2,6,0,81,111,24
2292902,2,3,0,60,66,3
2293000,2,3,0,15,18,0
2293101,2,3,0,72,81,6
2293102,2,3,0,33,36,0
2293201,2,0,0,18,15,3
2293202,2,0,0,6,9,0
2293300,2,3,0,63,81,18
2293400,2,6,0,45,66,18
2293500,2,0,0,60,66,6
2293600,2,3,0,36,36,3
2293700,2,3,9,66,81,9
2293800,2,0,0,45,48,0
2293900,2,3,0,30,42,6
2294000,2,0,0,24,30,3
2294100,2,0,0,24,27,0
2294200,2,3,0,42,54,9
2294300,2,3,0,30,48,15
2294400,2,0,0,27,33,0
2294500,2,6,3,24,51,21
2294600,2,3,0,45,60,15
2294700,2,3,12,0,21,3
2294800,2,0,0,6,9,0
2294900,2,0,0,0,3,0
2295000,2,0,0,0,0,0
2295100,2,3,0,27,33,3
2295200,2,9,0,60,81,9
2295300,2,6,0,24,36,9
2295401,2,0,0,0,3,0
2295402,2,0,0,27,30,3
2295501,2,3,0,24,27,0
2295502,2,3,0,21,27,6
2295503,2,0,0,15,18,3
2295601,2,0,0,27,33,6
2295602,2,0,0,30,30,0
2295701,2,0,0,12,15,0
2295702,2,3,0,27,27,0
2295801,2,3,0,15,18,0
2295802,2,0,0,24,27,3
2295803,2,0,0,18,21,3
2295804,2,0,0,24,30,6
2295805,2,0,0,21,21,3
2295900,2,6,0,30,45,9
2296000,2,3,0,15,15,0
2296100,2,0,0,69,72,3
2296200,2,6,0,69,84,6
2296300,2,3,0,90,111,21
2296400,2,3,0,57,63,3
2296500,2,6,0,81,90,3
2296600,2,0,0,66,69,3
2296700,2,0,0,0,6,0
2296800,2,3,0,18,21,0
2296900,2,0,0,30,33,0
2297000,2,3,0,48,63,12
2297100,2,6,0,15,51,30
2297200,2,0,0,57,60,6
2297300,2,9,3,51,102,42
2297400,2,3,0,18,30,12
2297500,2,3,0,12,21,3
2297600,2,0,0,0,3,0
2297700,2,0,0,6,6,0
2297800,2,0,0,0,0,0
2297900,2,3,0,45,66,18
2298000,2,6,0,30,60,24
2298100,2,6,0,33,54,15
2298201,2,6,0,36,72,27
2298202,2,0,0,18,24,3
2298300,2,0,0,33,36,3
2298400,2,3,0,27,60,30
2298501,2,3,0,21,33,9
2298502,2,0,0,21,27,6
2298600,2,0,3,36,57,18
2298700,2,0,0,0,3,0
2298801,2,0,0,9,18,9
2298802,2,0,0,0,0,0
2298900,2,0,0,0,0,0
2299000,2,0,0,0,0,0
2299100,2,3,0,9,24,12
2299200,2,0,0,0,6,0
2299300,2,0,0,0,0,0
2299400,2,0,0,0,0,0
2299500,2,0,0,0,0,0
2299600,2,0,0,0,6,0
2299700,2,0,3,33,36,3
2299800,2,3,0,15,27,9
2299900,2,3,3,51,63,12
2300001,2,0,0,24,36,6
2300002,2,0,0,0,0,0
2300100,2,3,0,9,12,3
2300200,2,3,3,39,60,15
2300300,2,3,0,30,51,15
2300400,2,3,0,45,51,3
2300501,2,6,0,60,84,18
2300502,2,0,0,0,0,0
2300601,2,0,0,0,0,0
2300602,2,0,0,12,12,3
2300700,2,0,0,9,9,3
2300800,2,6,0,36,54,12
2300900,2,3,0,42,54,9
2301000,2,6,0,81,105,24
2301100,2,0,0,42,54,9
2301200,2,3,0,30,48,15
2301300,2,0,0,36,45,9
2301400,2,0,0,45,51,3
2301500,2,3,0,54,66,9
2301600,2,3,0,45,69,21
2301700,2,9,0,45,75,24
2301800,2,3,0,75,108,27
2301900,2,0,0,36,45,6
2302000,2,6,0,63,81,12
2302100,2,6,0,90,105,9
2302200,2,3,0,51,72,21
2302300,2,0,0,39,48,9
2302400,2,3,0,12,42,27
2302500,2,3,0,39,51,9
2302600,2,3,0,39,51,9
2302700,2,0,0,30,42,12
2302800,2,0,0,51,78,27
2302900,2,0,3,60,84,18
2303001,2,3,0,39,63,21
2303002,2,3,0,48,60,6
2303100,2,0,0,63,87,24
2303200,2,0,0,48,63,12
2303300,2,3,0,57,78,15
2303400,2,6,0,60,81,15
2303501,2,0,0,15,21,3
2303502,2,0,0,15,21,0
2303503,2,0,0,0,0,0
2303504,2,0,0,15,18,0
2303505,2,0,0,0,6,0
2303600,2,0,0,48,75,24
2303700,2,0,0,39,51,6
2303800,2,3,0,36,54,12
2303900,2,3,0,48,69,18
2304000,2,3,0,36,60,21
2304100,2,3,0,75,84,9
2304200,2,0,0,48,63,12
2304300,2,3,0,54,90,33
2304400,2,3,3,45,51,0
2304502,2,0,0,18,18,0
2304504,2,0,0,0,6,0
2304505,2,0,0,18,27,9
2304506,2,0,0,48,63,9
2304507,2,3,0,33,48,12
2304508,2,0,0,48,60,12
2304600,2,3,0,87,114,24
2304700,2,0,0,0,3,0
2304800,2,0,0,27,33,6
2304900,2,3,0,72,87,9
2305000,2,0,0,51,63,12
2305100,2,3,0,57,81,21
2305200,2,0,0,51,66,18
2305300,2,3,0,63,81,15
2305400,2,0,0,78,117,33
2305500,2,3,0,12,15,0
2305600,2,3,0,90,114,18
2305700,2,0,3,27,30,0
2305800,2,3,0,27,48,15
2305900,2,3,0,36,54,15
2306000,2,0,3,45,57,9
2306100,2,0,0,51,60,9
2306200,2,3,0,48,69,21
2306300,2,3,0,45,48,0
2306400,2,0,0,42,48,6
2306501,2,3,0,36,39,0
2306502,2,0,0,60,66,6
2306605,2,3,0,72,84,6
2306606,2,9,3,48,72,15
2306607,2,0,0,105,108,0
2306609,2,0,0,24,21,0
2306610,2,0,0,21,21,0
2306611,2,0,0,0,3,0
2306612,2,0,0,48,51,3
2306613,2,3,3,36,36,0
2306614,2,0,0,0,0,0
2306615,2,0,0,12,15,0
2306616,2,0,0,15,15,0
2306617,2,0,0,15,15,0
2306618,2,0,0,24,24,0
2306620,2,0,0,27,27,0
2306621,2,0,0,18,18,0
2306622,2,0,0,0,0,0
2306623,2,0,0,0,0,0
2306700,2,6,0,60,66,0
2306800,2,3,0,60,66,6
2306900,2,3,0,33,48,12
2307000,2,3,0,33,42,6
2307100,2,0,0,63,66,3
2307201,2,0,0,21,27,6
2307202,2,0,0,18,18,0
2307203,2,0,0,42,42,0
2307204,2,3,0,66,78,9
2307205,2,0,0,9,9,3
2307301,2,3,0,36,57,15
2307302,2,0,0,69,75,6
2307303,2,0,0,36,42,6
2307400,2,0,0,30,33,3
2307500,2,0,0,15,15,3
2307600,2,0,0,9,9,0
2307700,2,0,0,6,9,0
2307800,2,0,0,9,9,0
2307900,2,0,0,0,0,0
2308000,2,0,0,0,3,0
2308100,2,3,0,6,9,0
2308202,2,0,0,0,0,0
2308203,2,0,0,0,3,0
2308204,2,0,0,0,0,0
2308300,2,0,0,0,0,0
2308400,2,0,0,24,24,0
2308500,2,0,0,48,54,3
2308600,2,0,0,0,3,0
2308700,2,0,0,21,24,0
2308800,2,3,0,27,30,0
2308900,2,0,0,18,18,0
2309000,2,3,0,63,66,0
2309100,2,9,0,36,45,3
2309200,2,0,0,0,3,0
2309300,2,0,0,27,30,0
2309400,2,3,0,15,21,0
2309500,2,0,0,9,12,0
2309600,2,3,0,33,39,0
2309700,2,0,0,15,15,0
2309800,2,0,0,0,6,0
2309900,2,0,0,0,6,0
2310001,2,0,0,0,0,0
2310002,2,3,3,12,15,0
2310100,2,0,0,12,12,0
2310200,2,0,0,9,9,0
2310300,2,0,0,0,3,0
2310400,2,3,0,12,12,0
2310500,2,0,0,0,0,0
2310600,2,0,0,15,12,0
2310701,2,3,0,18,24,0
2310702,2,0,0,9,9,0
2310800,2,0,0,0,0,0
2310900,2,3,3,33,39,3
2311000,2,0,6,33,45,3
2311100,2,0,0,0,3,0
2311200,2,0,0,9,9,0
2311300,2,0,0,9,9,0
2311400,2,0,0,24,24,0
2311501,2,0,0,0,3,0
2311502,2,0,0,6,6,0
2311600,2,0,0,6,9,0
2311700,2,0,0,51,60,9
2311801,2,3,0,45,57,9
2311802,2,3,0,51,57,3
2311900,2,3,0,42,54,6
2312000,2,3,0,21,27,6
2312100,2,0,0,48,54,6
2312200,2,6,0,66,78,9
2312300,2,0,0,12,18,3
2312400,2,0,0,33,36,3
2312500,2,3,3,27,39,6
2312600,2,6,0,21,36,15
2312700,2,3,0,33,42,9
2312801,2,0,3,18,24,3
2312802,2,3,0,21,24,3
2312900,2,3,0,66,78,12
2313000,2,0,0,33,42,9
2313100,2,0,0,24,30,3
2313200,2,0,0,0,3,0
2313300,2,0,0,0,0,0
2313400,2,0,0,0,3,0
2313500,2,12,0,99,123,9
2313600,2,3,0,9,9,0
2313700,2,0,0,15,15,0
2313800,2,3,3,48,51,0
2313900,2,0,0,30,33,3
2314000,2,3,0,30,30,0
2314100,2,3,0,39,42,0
2314200,2,3,0,60,63,0
2314300,2,0,6,27,30,0
2314400,2,12,3,9,27,0
2314500,2,0,0,0,0,0
2314600,2,6,3,18,24,3
2314700,2,0,0,0,9,0
2314800,2,0,0,0,3,0
2314900,2,0,0,0,3,0
2315000,2,0,0,18,21,0
2315100,2,0,0,6,9,0
2315200,2,0,3,24,33,0
2315300,2,0,0,0,3,0
2315400,2,0,0,75,93,15
2315500,2,3,0,66,75,9
2315600,2,0,0,93,99,6
2315700,2,3,0,24,27,3
2315801,2,0,0,24,24,0
2315802,2,0,0,21,24,3
2315901,2,3,0,33,33,0
2315902,2,0,0,12,12,0
2316001,2,0,0,0,0,0
2316002,2,0,0,0,6,0
2316101,2,0,0,33,33,0
2316102,2,0,0,21,24,3
2316103,2,0,0,15,15,0
2316104,2,0,0,15,18,3
2316201,2,0,0,0,3,0
2316202,2,3,0,24,36,6
2316203,2,0,0,18,21,3
2316204,2,3,0,18,21,3
2316205,2,0,0,27,27,0
2316206,2,0,0,0,0,0
2316207,2,0,0,6,6,0
2316301,2,0,0,6,12,6
2316302,2,0,0,24,30,6
2316303,2,0,0,18,18,0
2316400,2,3,0,27,33,3
2316501,2,0,0,36,45,6
2316502,2,3,0,36,36,0
2316503,2,6,0,42,51,0
2316600,2,0,0,69,75,3
2316700,2,3,0,96,114,15
2316802,2,0,0,78,87,6
2316803,2,0,0,42,51,9
2316804,2,0,0,57,66,6
2316900,2,0,0,0,18,18
2317000,2,3,0,48,60,12
2317100,2,6,0,39,60,15
2317200,2,6,0,48,81,30
2317300,2,0,0,6,9,6
2317400,2,9,0,33,57,18
2317500,2,0,0,69,84,15
2317600,2,0,0,30,42,9
2317700,2,0,0,51,69,15
2317800,2,0,0,72,93,21
2317900,2,6,3,45,81,27
2318000,2,6,0,63,102,33
2318100,2,6,0,60,84,18
2318200,2,0,0,39,45,3
2318300,2,0,0,54,69,15
2318400,2,3,0,30,45,15
2318500,2,0,0,54,81,24
2318600,2,0,0,27,60,30
2318700,2,0,0,42,66,27
2318800,2,0,0,15,30,18
2318900,2,0,0,0,0,0
2319000,2,0,0,0,0,0
2319100,2,0,0,9,9,3
2319200,2,0,0,0,6,0
2319300,2,0,0,0,0,0
2319400,2,0,0,0,0,0
2319500,2,0,0,0,0,0
2319600,2,0,0,0,0,0
2319700,2,0,0,0,6,0
2319800,2,0,0,0,3,0
2319900,2,3,0,33,42,9
2320000,2,0,0,0,0,0
2320100,2,0,0,0,3,0
2320200,2,0,0,0,0,0
2320300,2,0,0,0,6,0
2320400,2,0,0,0,3,0
2320500,2,0,0,0,3,0
2320600,2,0,0,0,0,0
2320700,2,0,0,15,18,0
2320800,2,3,0,6,9,3
2320900,2,0,0,0,21,21
2321000,2,3,0,21,36,15
2321100,2,3,0,30,42,12
2321200,2,0,0,30,36,3
2321300,2,0,0,21,27,6
2321400,2,6,0,60,96,33
2321500,2,0,0,33,45,12
2321600,2,0,0,12,27,15
2321700,2,3,0,12,18,0
2321800,2,3,0,33,48,12
2321900,2,3,3,51,69,15
2322000,2,0,0,18,33,12
2322100,2,0,0,27,39,15
2322200,2,0,0,24,33,6
2322300,2,0,0,21,21,0
2322400,2,6,0,27,57,21
2322500,2,3,0,36,69,27
2322600,2,0,0,27,45,18
2322700,2,0,0,30,42,12
2322800,2,0,3,42,54,9
2322900,2,0,0,39,42,6
2323000,2,0,0,48,57,9
2323100,2,0,0,51,51,0
2323200,2,0,0,9,6,0
2323300,2,3,0,36,72,33
2323400,2,0,0,30,33,3
2323500,2,0,0,27,30,3
2323600,2,3,0,39,51,9
2323700,2,3,0,36,45,3
2323800,2,0,0,21,24,3
2323900,2,0,0,30,30,3
2324000,2,0,3,33,36,0
2324100,2,3,0,51,72,18
2324200,2,0,0,66,84,15
2324300,2,0,0,24,30,3
2324400,2,3,0,12,54,36
2324500,2,0,0,0,0,0
2324600,2,0,0,0,0,0
2324700,2,3,0,24,27,3
2324800,2,0,0,0,0,0
2324900,2,0,0,0,3,0
2325000,2,0,0,0,3,0
2325100,2,9,57,0,66,0
2325201,2,0,0,0,0,0
2325202,2,9,0,33,84,42
2325300,2,0,0,45,51,9
2325400,2,6,0,60,69,3
2325500,2,9,0,30,48,9
2325600,2,0,0,45,51,9
2325700,2,3,0,36,42,6
2325800,2,0,0,27,27,0
2325900,2,0,0,33,45,6
2326001,2,0,0,0,0,0
2326002,2,3,0,42,51,6
2326101,2,0,0,15,18,3
2326102,2,0,0,21,24,0
2326103,2,0,0,12,12,3
2326104,2,0,0,9,12,0
2326201,2,0,0,21,27,0
2326202,2,3,0,24,27,3
2326300,2,3,0,66,69,0
2326400,2,6,0,48,66,12
2326500,2,0,0,30,36,3
2326600,2,3,0,45,54,9
2326700,2,3,0,30,30,0
2326801,2,0,0,21,27,6
2326802,2,0,0,0,3,0
2326900,2,3,0,78,96,12
2327001,2,0,0,12,15,3
2327002,2,3,0,18,27,3
2327100,2,6,0,27,45,12
2327200,2,0,0,33,36,0
2327301,2,0,0,0,3,0
2327302,2,0,0,24,36,12
2327303,2,0,0,9,12,0
2327400,2,0,0,39,39,0
2327500,2,3,0,51,66,15
2327601,2,0,0,9,12,0
2327602,2,0,0,27,30,3
2327605,2,0,0,12,18,6
2327606,2,3,0,9,27,15
