id,name
545621,Poraiti
580000,Featherston
598800,Waimataitai
542800,Opotiki
523115,Baverstock Oaks
550700,Okoki-Okau
591900,Papanui
587849,Trents-Ladbrooks
544702,Outer Kaiti
601200,Palmerston
518102,Sherbourne
542100,Taneatua
571501,Papakowhai North
564210,Levin North
609922,Otatara
538861,Arahiwi
506645,Parakai Urban
590800,Riccarton
535340,Stanley Park
523202,Turanga
507900,Westlake
501809,Wharekohe-Oakleigh
587010,Kirwee
594300,Opawa
512700,Waima
527004,Matangi
577500,Seatoun
565200,Homedale West
550200,Papatawa
517400,Newmarket
618500,Mayor Island
536400,Island View-Pios Beach
544500,Whataupoko
564231,Playford Park
562100,Milson
589900,Avonhead
563704,Peka Peka
568701,Waiwhetu North
506646,Kaukapakapa Rural
567200,Maidstone
584402,Karamea
561813,Massey University
502700,Mairtown
553004,Pembroke
521902,Middlemore
571400,Waitangirua
526702,Te Akau
608305,Inland Water-Lake Hawea
597850,Hampstead
538832,Tarawera
604410,South Dunedin
603810,Glenleith
626801,Inlet-Bluff Harbour
536654,Pongakawa
611002,Hawthorndale
597102,Inland Water-Lake Ellesmere South
560302,Whakarongo
561811,Kairanga
535370,Strathmore
537602,Pyes Pa
584404,Granity
602500,Taieri
618400,Motiti Island
606220,East Taieri
568202,Taita South
527007,Horsham Downs
549601,Porangahau
556100,Tawhero
608700,Frankton
586504,Silverstream
585318,Hokitika Valley
516101,Remuera West
528320,Pukete
504600,Dargaville
558900,Bulls
554130,Okaiawa
535220,Okauia
596400,Lyttelton
537400,Judea
505010,Rehia-Oneriri
503000,Vinetown
524303,Kohuora
519900,Oranga
595300,Hillmorton
532400,Ohura
581823,Wakefield
541345,Waitahanui
508320,Glenfield North
581844,Tapawera
536510,Motuopae Island
589000,Wairarapa
601400,Waikouaiti
526104,Waiuku East
566101,Raumati Beach
612300,Ohai
506654,Muriwai Beach
535800,Katikati Community
513530,Royal Heights
535212,Kinleith
588402,Sawyers Arms
603710,Maori Hill
606300,Bush Road
564232,Levin South
538722,Ngapuna
574200,Khandallah Park-Broadmeadows
581726,Ranzau
513522,Lucken Point
536810,Mt Maunganui North
528200,Ngaruawahia
533903,Kerepehi
587845,Aidanfield
585324,Bruce Bay-Paringa
523820,Redoubt South
550901,Bell Block
576002,Island Bay East
590000,Ilam
516002,Remuera South
531600,Taharoa
538842,Reporoa
519810,Onehunga South West
568601,Waterloo West
513212,Starling Park
524821,Clendon North
578700,Masterton West
576500,Adelaide
612100,Bluff
606210,Mosgiel South
521136,Kaiaua
502101,Kamo West
563706,Waikanae West
545811,Tangoio
500401,Kaeo
523819,Mill Road
608000,Maniototo
554400,Whenuakura
582800,Bronte
582000,Clifton
522721,Pigeon Mountain South
525922,Bledisloe Park
604620,Vauxhall
524403,Favona West
584412,Inangahua Junction
599100,Highfield
508020,Hauraki
571200,Cannons Creek South
538501,Te Puke West
619302,Islands-Thames-Coromandel District
601604,Karitane
541750,Waipahihi
559700,Kiwitea
533902,Turua
609304,Queenstown Bay
561421,Ohakea
527915,Lake Cameron
574401,Awarua
521134,Paparata
581721,Saxton Island
538732,Lynmore
514102,Auckland Central West
523602,Ferguson
534400,Waihi
508620,Sunnybrae
538864,Mamaku
522400,Puhinui North
506659,Matakana
530100,Peachgrove
610800,Gladstone-Avenal
543302,Ruatoria
602200,Outram
542904,Oponae
515802,Epsom South
520302,Mt Wellington West
551030,Omata
546801,Hospital Hill
586112,Waikuku
586124,Pegasus
512401,Edmonton
558100,Putiki
524302,Aorere
523502,Otara East
501810,Maungatapere
560720,Feilding West
588102,Redwood South
562910,Awapuni North
508704,Northcross
545831,Waiohiki
576800,Hataitai North
528700,Beerescourt
590900,Riccarton South
531731,Waipa Valley
573902,Woodridge
552800,Inglewood
596800,Akaroa
609033,Frankton East
521802,Fairburn
603602,Otago University
569500,Kelson
523816,Randwick Park
562320,Cloverlea
518901,Lynfield North
539900,Hillcrest
542600,Kawerau
605200,Port Chalmers
560200,Ashhurst
602421,Kaikorai Hill
554800,Waverley
533502,Parawai
545202,Frasertown
545812,Eskdale
516700,St Heliers
597830,Netherby
533603,Hikuai
585130,Greymouth Central
549400,Otane
584408,Mokihinui
584409,Buller Coalfields
585322,Waiho
583202,Broads
586405,Courtenay
568501,Epuni West
600831,Aviemore
511100,Glen Eden East
525001,Manurewa Central
600828,Kakanui
508703,Fairview
566301,Kapiti Island
595000,Spreydon
513013,McLaren Park
597600,Methven
612740,Fairfax
545762,Longlands South
532901,Tarrangower
609700,Edendale Community
506300,Dairy Flat-Redvale
517002,Glen Innes East
585803,Leithfield
545301,Raupunga
503600,Morningside
501814,Punaruku-Kiripaka
511402,Rewarewa
522920,Edgewater
586802,Oxford
616400,Aiguilles Island
547200,Taradale North
538811,Hamurana
523712,Donegal Park
601605,Warrington
566620,Emerald Hill
516302,Meadowbank South
564012,Waiopehu
592300,Rutland
513420,Herald
590604,Styx
545911,Tutira
552300,Merrilands
586002,Pines-Kairaki Beach
530700,Hillcrest West
502600,Kensington
506400,Paremoremo West
511401,Fruitvale
576700,Roseneath
541312,Wairakei-Aratiatia
500100,Awanui
574500,Kaiwharawhara
550102,Dannevirke East
528602,Dinsdale South
566800,Clouston Park
609500,Riversdale Community
597101,Little River
545912,Puketitiri
551600,Upper Westown
538721,Poets Corner
578200,Nireaha-Tiraumea
533000,Whitianga
506661,Cape Rodney South
511303,Lynnmall
513214,Ranui South
557000,Spriggens Park
584939,Lake Brunner
526200,Tuakau
586503,Kaiapoi West
535360,Aotea
592701,Shirley West
578302,Opaki-Fernridge
541313,Maunganamu
513102,Swanson South
518202,Mt Eden East
526106,Pukeoware
523106,Millhouse
530200,Hamilton East
501612,Opua West
596504,Quail Island
546600,Marewa
598000,Winchester
612801,Riverton East
581724,Best Island
564013,Kohitere
604130,Kenmure
524822,Clendon South
600312,Mt Cook
604120,Belleknowes
523911,Takanini North
541346,Tongariro
606800,Milton
538812,Inland Water-Lake Rotorua
538841,Golden Springs
584912,South Beach-Camerons
580801,Ward
513512,Royal Road West
586606,Eyrewell
604830,Broad Bay-Portobello
557100,Cooks Gardens
597714,Fairton
517001,Glen Innes West
536821,Omanu
527122,Gordonton
610033,Kaiwera
558800,Ratana Community
584403,Hector-Ngakawau
507102,Oaktree
616300,Browns Island
565903,Paraparaumu Beach South
501634,Ngapuhi-Kaikou
510010,Beachhaven North
552001,Mount Bryan
597812,Allenton East
604901,Taiaroa-Cape Saunders
612720,Wairio
565300,Homedale East
525620,Massey Park
600832,Inland Water-Lake Ohau
580451,Weld Pass
551502,Spotswood
502400,Otangarei
518600,Royal Oak
513220,Sturges North
576901,Kilbirnie East
605100,Sawyers Bay
573901,Paparangi
513702,Waitakere
603210,Opoho
582100,Atawhai
583300,Grampians
524530,Harania East
506660,Cape Rodney
595700,Rawhiti
522723,Elsmore Park
587902,Mcleans Island
501100,Paihia
611100,Richmond
508610,Monarch Park
545710,Twyford
573200,Aro Street-Nairn Street
567500,Poets Block
529300,Glenview
523110,Kilkenny
597741,Chertsey
547400,Pirimai
588500,Bishopdale North
527402,Huntly East
525201,Clevedon
533501,Moanataiari
609013,Glenorchy
596102,Moncks Bay
575500,Mitchelltown
569001,Woburn North
591102,Cashmere East
508310,Glenfield Central
572100,Paremata-Postgate
607700,Lawrence
597505,Inland Water-Lake Ellesmere North
566302,Maungakotukutuku
572300,Mana Island
596902,Banks Peninsula Eastern Bays
558200,Marybank-Gordon Park
585319,Totara River
610080,Toetoes
519002,Waikowhai East
588300,Casebrook
600840,Hampden
611900,Tisbury
515003,Point Chevalier South
586603,Mandeville
521122,Kingseat
559400,Taihape
523113,Greenmount
604821,Company Bay
586404,Mansfield
524520,Harania West
539600,Fordlands
556500,Springvale West
521132,Hunua
595400,Somerfield
587821,Paparua
612715,Inland Water-Lake Te Anau
549902,Mara
566500,Te Marua
506653,Riverhead
532000,Te Kuiti
612802,Riverton West
541344,Broadlands
511901,Kaurilands
535211,Mangakaretu
597712,Plains Railway
521117,Buckland South
554900,Tangiwai
593000,Wainoni
548611,Kingsley-Chatham
587304,Oaklands East
500205,Ahipara
521160,Bombay
554020,Hawera South
559240,Koitiata
584405,Orowaiti
554111,Ohawe Beach
505906,Vipond
501819,Bream Head
575902,Happy Valley-Owhiro Bay
610090,Wallacetown
531304,Otorohanga Rural East
565602,Endeavour
570900,Porirua East
525410,Papakura Central
584303,Motueka East
607502,Tuapeka
538850,Ngakuru
583000,Tahunanui
580600,Severn
561410,Rakiraki
602600,Strath Taieri
581400,Kaikoura Township
581842,Lake Rotoroa
501700,Kaikohe
568502,Epuni East
567901,Cloustonville
607900,Ranfurly
531004,Te Awamutu South
560710,Feilding North
567400,Elderslea
539400,Mangakakahi
568303,Naenae South
609913,Bay Road West
513020,Opanuku
577102,Strathmore Park
534604,Waihou-Walton
549000,Takapau
536651,Paengaroa
506648,Helensville South
513211,Urlich
538502,Te Puke East
521803,Otahuhu East
571800,Pukerua Bay
574100,Raroa
515100,Westmere
545842,Bridge Pa
527006,Flagstaff
551700,Westown
508807,North Harbour East
579501,Mt Holdsworth
527932,Kaipaki
518302,Mt Eden South
524902,Manurewa East
501817,Pataua-Whareora
504700,Maungaturoto
537601,Greerton
589400,Fendalton
563300,Aokautere
607200,Owaka
542562,Urewera
535320,Parkdale
574702,Wilton
610072,Waituna
512905,Oratia West
527810,Peacocke
501818,Parua Bay
542511,Orini
570600,Titahi Bay South
545750,Brookvale
589800,Avonhead West
586128,Ravenswood
601030,Oamaru Central
587842,Halswell West
589602,Merrin
597400,Southbridge
540300,Ohinemutu
540000,Springfield
505909,Wade Heads
550500,Woodville
616001,Kaikoura and Rangiahua Islands
583800,Maitlands
537700,Yatton Park
560412,Maewa
501500,Moerewa
551800,New Plymouth Central
611001,Waverley-Glengarry
515301,Ponsonby West
505803,Waiwera
507200,Rothesay Bay
502500,Western Hills
540600,Fenton
572702,Greenacres
552002,Marsland Hill
514302,Grafton East
553900,Normanby
529200,Melville
567100,Upper Hutt Central
515002,Point Chevalier East
502005,Otaika-Portland
597513,Rolleston South East
541342,Rangitaiki
523722,Redoubt North
590400,Belfast
538601,Ngongotaha North
536642,Upper Papamoa
568402,Boulcott
526603,Te Pahu
507400,Mairangi Bay
605910,Abbotsford
517902,Owairaka West
545822,Omahu
522910,Pakuranga Central
500302,Kaitaia East
607000,Clinton
542514,Maraetotara
612400,Te Anau
547800,Frimley
529600,Chartwell
578402,Whareama
527700,Kihikihi
522603,Bleakhouse
527917,Te Rapa North
586001,Camside
611400,Georgetown
505603,Riverhead Urban
553400,Kaponga
511001,Tangutu
541730,Tauhara
528403,Te Rapa
502102,Kamo East
552900,Midhirst
594500,Waltham
602100,Waldronville
549800,Norsewood-Herbertville
608600,Cromwell
618300,Te Motu Island
500204,Herekino
531720,Marokopa
555200,Otamatea
597503,Dunsandel
524713,Rowandale
534901,Morrinsville West
580420,Omaka
600200,Fairlie
599600,Watlington
545205,Maungataniwha
545500,Wairoa
516602,Kohimarama East
508520,Sunnynook
542520,Poroporo
577301,Miramar North
532200,Omori
536615,Aongatete
505908,Stanmore Bay East
602412,Wingatui
605920,Concord
586306,Rangiora North
548000,Mayfair
611602,Strathern
610074,Greenhills
573513,Churton Park North
559500,Marton
603000,High St-Stuart St
524405,Favona South
521115,Opuawhanga
585502,Hanmer Springs
565100,Arakura
597840,Ashburton Central East
535241,Karapiro
568900,Moera
555900,Mosston
585306,Kumara
564021,Mangaore-Manakau
530500,University
527222,Meremere
508010,Takapuna Central
527401,Huntly West
561700,Foxton
500700,Omapere and Opononi
588600,Harewood
570400,Titahi Bay North
591300,Heathcote Valley
519200,Mt St John
607800,Roxburgh
581825,Mapua
584935,Marsden-Hohonu
528505,Brymer
610400,Mataura
524402,Mangere Station
533400,Tairua
619900,White Island
523102,Meadowland
585400,Hokitika Urban
604500,St Clair
570700,Elsdon-Takapuwahia
517600,St Lukes
510800,Henderson South
581210,Springlands
546200,Ahuriri
527913,Whatawhata
599400,Fraser Park
500202,Karikari Peninsula-Maungataniwha
551013,Bowden
518101,Mt Eden North
571300,Cannons Creek East
556000,Balgownie
593100,Aranui
585802,Amberley
610250,South Gore
564022,Otaki Forks
590507,Prestons
523501,Otara North
573525,Takapu
503200,Riverside
543901,Makaraka
584934,Greymouth Rural
609800,Wyndham
575600,Brooklyn
584702,Mawheraiti
575702,Vogeltown
620904,Bare Island
563500,Shannon
544600,Gisborne Central
544400,Gisborne Airport
548822,Havelock Hills
502201,Tikipunga West
584936,Arnold Valley
509500,Stanley Bay
574701,Crofton Downs
582700,Kirks
585314,Taramakau
606900,Kaitangata
600420,St Andrews
609302,Queenstown Hill
581720,Hope
516001,Mt Hobson
507000,Waiake
585808,Ashley
569100,Hutt Central
530400,Bader
572200,Discovery
506620,Kawau
586303,Rangiora East
518702,Hillsborough East
545852,Pakipaki
553101,Stratford West
603910,Wakari
526500,Raglan
538000,Maungatapu
502900,Woodhill
541710,Nukuhau
595900,South Brighton
527124,Newstead
507720,Crown Hill
508120,Bayswater
545206,Inland Water-Lake Waikaremoana
527503,Cambridge Central
551120,Okato
504300,Hikurangi
518301,Maungawhau
510500,Birkenhead East
511902,Crum Park
582500,Trafalgar
545201,Tuai
597512,Springston
514500,New Windsor
577200,Miramar South
545721,Karamu
536513,Bethlehem East
574900,Karori Park
554010,Hawera North
579700,Carterton
507500,Campbells Bay
610010,Charlton
542906,Waiotahi
610052,Oreti Beach
611700,Appleby-Kew
555000,Ohakune
522202,Papatoetoe Central
588101,Redwood North
564601,Moonshine Valley
584703,Maruia
506631,Snells Beach
528900,Frankton Junction
523116,Mission Heights
610500,Winton
522301,Dingwall
564510,Heretaunga
608800,Wanaka
519500,Penrose
524811,Weymouth West
544701,Kaiti North
585312,Franz Josef
510402,Chelsea
506202,Orewa West
518902,Lynfield South
532501,Ngapuke
525520,Opaheke
513631,Waimumu North
521111,Paerata-Cape Hill
568102,Holborn
568602,Waterloo East
532300,Owhango
597509,Rolleston North East
500600,Rawene
573903,Newlands North
581713,Glenduan
541311,Acacia Bay
612200,Nightcaps
565000,Fernlea
587847,Hendersons Basin
573600,Johnsonville North
518801,Walmsley
596200,Sumner
535900,Maketu Community
610210,North Gore
504800,Ruawai
508900,Long Bay
551022,Highlands Park
554700,Patea
513511,Westgate
514200,Newton
544300,Te Hapara
565604,Adventure
600410,Waihao
565902,Otaihanga
572500,Tawa South
524602,Wiri
546400,Onekawa West
538741,Owhata West
513621,Birdwood West
598202,Otipua Creek-Washdyke Flat
598314,Pareora
590602,Parklands
506647,Kaukapakapa
559220,Pohonui-Porewa
531303,Te Kawa
505021,Mangawhai
545860,Waimarama
549602,Elsthorpe-Flemington
597715,Ashburton East
514900,Waterview
541503,Taharua
585323,Karangarua
587020,Burnham Military Camp
581725,Bell Island
611220,Crinan
603920,Halfway Bush
568800,Gracefield
536515,Pacific View
600322,Inland Water-Lake Tekapo
541317,Rangatira Park
525101,Leabank
573700,Johnsonville Central
568702,Waiwhetu South
536614,Tahawai
532502,Kuratau
538302,Welcome Bay West
535261,Lichfield
505022,Mangawhai Heads
569600,Haywards-Manor Park
584923,Point Elizabeth
598313,Levels
512802,Armour Bay
545913,Whanawhana
595200,Hoon Hay South
609034,Lake Hayes South
583500,Nelson Airport
609027,Inland Water-Lake Wakatipu
585602,Cheviot
593600,Linwood North
531732,Tiroa
584922,Blackball
538102,Tauranga South
576200,Berhampore West
585320,Waitaha
508420,Target Road
580442,Waikawa
524604,Manukau Central
591800,Northcote
572600,Tawa Central
506657,Point Wells
545730,Clive
568302,Naenae North
584800,Karoro
513622,Birdwood East
522302,Papatoetoe East
503100,Whangarei Central
514000,Freemans Bay
578800,Masterton East
583201,Toi Toi
532904,Manunui
550902,Paraite
586120,Woodend
568101,Tawhai
586900,Darfield
584202,Richmond West
603820,Helensburgh
505808,Red Beach East
594800,Barrington North
609911,Makarewa North
525002,Beaumont
507101,Browns Bay
573000,Lambton
520000,Te Papapa
553200,Opunake
576903,Kilbirnie West-Hataitai South
523114,Point View
500801,Hokianga North
586403,Kaiapoi South
523711,Rongomai
521135,Mangatawhiri
546500,Onekawa South
578902,Solway South
521202,Whangapouri Creek
575100,Karori South
526400,Rotowaro
583100,Tahuna Hills
562402,Papaeoia
544004,Tolaga Bay
512402,Wakeling
523404,Grange
601603,Evansdale
505500,Warkworth
511800,Sunnyvale
501807,Ngunguru
525102,Wattle Farm
587303,Oaklands West
516500,Mission Bay
585700,Hurunui
520900,Islands-Motutapu Rangitoto Rakino
537302,Te Reti
548400,Woolwich
524301,Mangere East
604822,Macandrew Bay
542422,Whakatane West
506633,Algies Bay
597510,Rolleston South West
594900,Barrington South
545611,Bay View
576302,Berhampore East
588700,Bishopdale
589200,Bryndwr
585505,Waiau
553001,Whangamomona
571900,Plimmerton
523713,Ormiston
583700,Enner Glynn
589500,Deans Bush
544200,Mangapapa
542410,Whakatane North
606700,Bruce
525630,Papakura North East
569401,Tirohanga
529501,Porritt
544802,Tamarau
612714,Mararoa River
534200,Ohinemuri
600323,Mackenzie
551014,Mangaoraka
581836,Wai-Iti
555800,Castlecliff South
563920,Kaitawa
600321,Inland Water-Lake Alexandrina
592401,St Albans West
527934,Rotoorangi
544900,Riverdale
575800,Kingston-Mornington
578901,Solway North
573300,Mt Cook-Wallace Street
557300,Lower Aramoho
504000,Sherwood Rise
513302,Fairdene
596600,Port Levy
574303,Ngauranga West
505902,Manly
540420,Victoria
541501,Rangipo
541900,Ohope
586126,Woodend Beach
557600,Wembley Park
525700,Red Hill
567600,Brentwood
528601,Dinsdale North
502003,Te Hihi
581833,Motueka Outer
551503,Marfell
573511,Glenside North
531200,Otorohanga
517201,St Johns
525420,Papakura North
538202,Sulphur Point
585313,Fox Glacier
586409,Kaiapoi North East
597720,Mt Somers
559210,Moawhango
531003,Te Awamutu East
587830,Islington
516900,Glen Innes North
501633,Waihou Valley-Hupara
565603,Resolution
590506,Highfield Park
504502,Maungaru
545740,Haumoana
590300,Middleton
515901,Parnell East
541502,Te More
501614,Kapiro
521203,Bremner
610073,Woodlands
561820,Linton Military Camp
513101,Swanson
546100,Westshore
558700,Hunterville
535350,Tokoroa Central
559000,Ngamatea
519710,Onehunga North West
581260,Witherlea
581723,Saxton
573524,Newlands East
526105,South Waiuku
542200,Edgecumbe
519300,One Tree Hill Central
566610,Akatarawa
506642,South Head
609600,Lumsden Community
599700,Parkside
536516,Palm Beach
545851,Poukawa
575300,Kelburn
579200,Lansdowne
601500,Aramoana
592500,Mairehau
501200,Haruru Falls
563701,Waikanae Beach
521501,Mellons Bay
552702,Kaimata
575200,Northland
510401,Kauri Park
551024,Barrett
539000,Selwyn Heights
545204,Ruakituri-Morere
509300,Narrow Neck
573526,Horokiwi
592811,Burwood
513432,Hobsonville South
513521,West Harbour
598312,Orari
595100,Hoon Hay
523912,Takanini South
596502,Diamond Harbour
611300,West Invercargill
523721,Clover Park
523201,Shelly Park
521151,Awhitu
574703,Northland North
583400,The Brook
528800,Maeroa
578401,Kopuaranga
603601,North Dunedin
526601,Waikato Western Hills
548620,Flaxmere East
501300,Opua East
523101,Howick South
581717,Aniseed Hill
561100,Tangimoana
562310,Takaro
501631,Okaihau
524001,Ambury
501816,Waipu
517701,Sandringham North
523813,Ardmore
527936,Kihikihi Flat
593502,Phillipstown
610900,Windsor
563200,Hokowhitu East
510020,Beachhaven South
524122,Viscount
584407,Little Wanganui
523112,Highbrook
564602,Riverstone Terraces
506658,Omaha
600320,Lake Tekapo
560411,Oroua Bridge
564023,Te Horo
518701,Hillsborough West
570300,Eastbourne
541335,Oruanui
601040,Oamaru South
597506,Selwyn-Rakaia
572701,Linden
553500,Mangatoki-Moeroa
597200,Lincoln
574002,Ngauranga East
607300,Clutha
506652,Rewiti
580432,Riverlands
538201,Tauranga Central
535310,Paraonui
560730,Feilding Central
603930,Brockville
604710,St Leonards-Blanket Bay
527133,Hautapu
581822,Brightwater
594010,Woolston West
585315,Otira
534100,Waihi Beach
577000,Lyall Bay-Airport-Moa Point
554115,Hawera West
592100,Strowan
556200,Gonville South
588401,Belfast South
557200,St Johns Hill
564800,Glendale
528504,Grandview
602411,Wyllies Crossing
522601,Bucklands and Eastern Beaches
524901,Hillpark
593800,Bexley
609303,Arthurs Point
517100,Point England
530800,Riverlea
500207,Houhora
513610,Massey West
501620,Pokere-Waihaha
515801,Epsom Central
525202,Kawakawa-Orere
587302,Halswell South
513011,Henderson West
584410,Westport Rural
584000,Langbein
507800,Lake Pupuke
573400,Mt Victoria West
523814,Totara Heights
543902,Matokitoki
527125,Eureka
600811,Pukeuri
577101,Seatoun Tunnel West
527937,Allen Road
564220,Levin West
507300,Murrays Bay
596503,Governors Bay
601602,Waitati
564900,Parkway
585311,Harihari
604612,Andersons Bay
550800,Oakura
513213,Ranui Domain
591101,Cashmere West
573802,Johnsonville East
595800,New Brighton
533300,Whangamata
607400,Balclutha
581220,Mayfield
506614,Tahekeroa
523402,Otara West
501815,Bream Bay
580300,Renwick
590501,Travis Wetland
527924,Lake Ngaroto
537202,Otumoetai South
570100,Wilford
580446,Marlborough Sounds Terrestrial
536611,Matakana Island
612730,Te Waewae
586308,Rangiora Central
500500,Kohukohu
567000,Ebdentown
569301,Normandale
583900,Isel Park
541320,Marotiri
503700,Parahaki
587400,Hornby North
527131,Tamahere-Tauwhare
548100,Parkvale
587100,Malvern
500206,North Cape
562720,Westbrook
504400,Te Kopuru
522201,Papatoetoe North
521502,Cockle Bay
508804,Pinehill
557400,Upper Aramoho
580802,Seddon
598201,Fairview-Scarborough
585504,Culverden
541347,Motuoapa
543303,Tokomaru Bay
583600,Nayland
592402,St Albans East
587822,Templeton
599500,Seaview
514101,Auckland Harbourside
506903,Torbay
506001,Weiti River
508210,Kaipatiki
572000,Mana-Camborne
535600,Putaruru
575901,Brooklyn South
601700,Nenthorn
541000,Turangi
